timestamp_ist,event_type,mode,transaction_type,tradingsymbol,qty,source,side,reason,order_id,status,exchange,product,variety,market_protection,expiry,expiry_preference,workflow_mode,spot,vix,portfolio_delta,mtm_total,notes
2026-05-08T15:17:15.171162,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.816,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.05,16.81,-1.816136171303227,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:15.385164,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.816,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.85,16.81,-1.816136171303227,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:15.576895,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.816,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.85,16.81,-1.816136171303227,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:15.760997,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.816,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.85,16.81,-1.816136171303227,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:15.958629,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.816,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.85,16.81,-1.816136171303227,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:16.146343,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.816,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.55,16.81,-1.816136171303227,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:16.304430,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.55,16.81,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:16.483014,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.55,16.81,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:16.660555,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.55,16.81,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:16.877814,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.55,16.81,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:17.050589,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.55,16.81,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:17.235229,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.55,16.8,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:17.448511,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.25,16.8,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:17.638074,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.25,16.8,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:17.814357,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.25,16.8,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:18.024706,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.25,16.8,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:18.231718,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.817,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.85,16.8,-1.8172059691824543,15690.99987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:18.424327,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.761,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.85,16.8,-1.7614231614763622,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:18.623023,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.761,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.85,16.8,-1.7614231614763622,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:18.804220,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.85,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:18.983738,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.2,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:19.205935,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.2,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:19.411666,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.2,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:19.614875,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.760,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.2,16.8,-1.7603417931962018,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:19.842941,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.760,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.6,16.8,-1.7603417931962018,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:20.035331,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.760,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.6,16.8,-1.7603417931962018,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:20.214205,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.760,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.6,16.8,-1.7603417931962018,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:20.424717,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.760,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.95,16.8,-1.7603417931962018,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:20.634490,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.95,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:20.861024,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.95,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:21.087230,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.95,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:21.297434,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.95,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:21.466869,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.05,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:21.655053,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.05,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:21.844997,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.05,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:22.046921,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.65,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:22.241172,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.65,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:22.428764,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.65,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:22.596906,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.05,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:22.773598,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.05,16.8,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:22.954065,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.05,16.81,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:23.157936,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.05,16.81,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:23.339276,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.711,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24193.2,16.81,-1.7110540443352056,16825.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:23.540055,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.683,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24193.2,16.81,-1.683302934634071,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:23.720871,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.683,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24193.2,16.81,-1.683302934634071,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:23.908455,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.683,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.1,16.81,-1.683302934634071,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:24.090302,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.661,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.1,16.81,-1.66092220593316,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:24.260011,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.661,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.1,16.81,-1.66092220593316,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:24.457122,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.661,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.1,16.81,-1.66092220593316,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:24.685992,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.661,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.4,16.81,-1.66092220593316,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:24.883159,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.661,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.4,16.81,-1.66092220593316,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:25.052100,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.661,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.4,16.81,-1.66092220593316,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:25.251487,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.4,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:25.463905,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.2,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:25.637558,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.2,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:25.831598,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.2,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:26.020214,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.2,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:26.174072,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.55,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:26.359153,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.55,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:26.522014,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.55,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:26.723259,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.75,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:26.914429,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.75,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:27.077564,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.75,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:27.257419,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.55,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:27.418725,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.55,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:27.643117,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.55,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:27.839458,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.660,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.55,16.81,-1.6598542950160602,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:28.004239,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.712,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.55,16.81,-1.7121596518658049,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:28.226801,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.712,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.0,16.81,-1.7121596518658049,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:28.440885,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.712,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.0,16.81,-1.7121596518658049,17202.24987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:28.651251,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.701,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24192.0,16.81,-1.7013774839494176,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:28.834750,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.701,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.75,16.81,-1.7013774839494176,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:29.020993,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.701,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.75,16.81,-1.7013774839494176,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:29.237249,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.701,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.75,16.81,-1.7013774839494176,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:29.484045,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.701,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.75,16.81,-1.7013774839494176,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:29.654541,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.701,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.8,16.81,-1.7013774839494176,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:29.839947,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.701,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.8,16.81,-1.7013774839494176,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:30.011746,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.701,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.8,16.81,-1.7013774839494176,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:30.232283,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.8,16.81,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:30.438618,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.15,16.81,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:30.616187,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.15,16.81,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:30.889434,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.15,16.81,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:31.101849,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.15,16.81,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:31.317327,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.75,16.81,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:31.496444,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.75,16.81,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:31.737778,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24191.75,16.82,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:32.050748,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.95,16.82,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:32.285455,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.95,16.82,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:32.479451,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.95,16.82,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:32.648952,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.95,16.82,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:32.849851,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.2,16.82,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
2026-05-08T15:17:33.031952,broker_order_error,LIVE,SELL,NIFTY2651224000PE,325,power_hour_rebalance,PE,power_hour_sell_pe_delta=-1.666,,error,NFO,NRML,regular,-1,2026-05-12,current,weekly,24190.2,16.82,-1.6661106651943909,17114.49987,Invalid tags: max allowed tag length is 20
